First Investment Day,Last Investment Day,Return (%)
1981-10-20,1991-10-17,336.6387873889047
1981-11-19,1991-11-15,295.8546149046303
1981-12-21,1991-12-16,292.3022041184746
1982-01-18,1992-01-15,402.5580851080799
1982-02-17,1992-02-14,361.5752012198601
1982-03-19,1992-03-13,326.9367960663822
1982-04-19,1992-04-14,330.47216964320177
1982-05-18,1992-05-14,319.8666483353586
1982-06-17,1992-06-12,298.2024433580661
1982-07-19,1992-07-13,295.04892000118247
1982-08-16,1992-08-12,290.02027661277555
1982-09-15,1992-09-11,273.8759236943216
1982-10-15,1992-10-09,217.07503730001315
1982-11-15,1992-11-10,246.76972438312862
1982-12-14,1992-12-10,278.83076547339
1983-01-13,1993-01-08,253.77349472114054
1983-02-14,1993-02-08,292.3172221813656
1983-03-14,1993-03-10,304.8711899500218
1983-04-13,1993-04-08,258.80330780451203
1983-05-13,1993-05-07,252.5962466901726
1983-06-13,1993-06-08,251.59937737840946
1983-07-12,1993-07-08,254.92054726805762
1983-08-11,1993-08-06,249.18349377216086
1983-09-12,1993-09-03,272.3999412455509
1983-10-10,1993-10-06,263.4453211521779
1983-11-09,1993-11-05,254.65122820704963
1983-12-09,1993-12-03,260.39463226522184
1984-01-09,1994-01-04,257.61551052330407
1984-02-07,1994-02-03,283.76693212681
1984-03-08,1994-03-04,238.79239682001514
1984-04-09,1994-04-04,178.24481861878056
1984-05-07,1994-05-04,195.37207791401187
1984-06-06,1994-06-03,204.14800264800803
1984-07-06,1994-07-01,169.85928941265388
1984-08-06,1994-08-02,186.89915428586957
1984-09-04,1994-09-01,203.2918151690319
1984-10-04,1994-09-30,178.1629566899396
1984-11-05,1994-10-31,187.5073370735395
1984-12-03,1994-11-30,148.34986505210134
1985-01-02,1994-12-30,150.46802226760136
1985-02-01,1995-01-27,162.07830257950656
1985-03-04,1995-02-28,185.31904496130792
1985-04-02,1995-03-30,205.6686779091273
1985-05-02,1995-04-28,221.78487314553306
1985-06-03,1995-05-26,230.6160947780568
1985-07-01,1995-06-28,263.9011379232606
1985-07-31,1995-07-28,298.48410518826097
1985-08-30,1995-08-25,285.14096008061205
1985-09-30,1995-09-26,322.50400952531663
1985-10-29,1995-10-26,301.27198143891104
1985-11-29,1995-11-24,339.764599345442
1985-12-30,1995-12-22,355.62692253744734
1986-01-27,1996-01-24,364.7195680987263
1986-02-26,1996-02-23,445.1232511448078
1986-03-31,1996-03-22,412.66624224401784
1986-04-28,1996-04-23,406.66545150338465
1986-05-27,1996-05-23,456.9570954952682
1986-06-26,1996-06-21,427.5589751329397
1986-07-28,1996-07-22,346.3120130077161
1986-08-25,1996-08-21,406.1586782454572
1986-09-24,1996-09-20,451.2913997310706
1986-10-24,1996-10-18,500.82737490980236
1986-11-24,1996-11-19,572.9347273678653
1986-12-23,1996-12-19,571.4436370213989
1987-01-22,1997-01-17,641.7897850619677
1987-02-23,1997-02-14,726.1529500111284
1987-03-23,1997-03-19,646.870245196465
1987-04-22,1997-04-18,582.8163740811807
1987-05-22,1997-05-16,752.3335219359
1987-06-22,1997-06-17,951.9931410526838
1987-07-21,1997-07-17,1072.1588568918503
1987-08-20,1997-08-15,942.7939739883035
1987-09-21,1997-09-15,996.6941975945143
1987-10-19,1997-10-15,1181.4628418726227
1987-11-18,1997-11-14,973.6104118520526
1987-12-18,1997-12-12,1023.0025223209024
1988-01-18,1998-01-13,984.5112540690994
1988-02-16,1998-02-12,1208.950709266915
1988-03-17,1998-03-13,1346.9019127934282
1988-04-18,1998-04-13,1481.9514990130926
1988-05-16,1998-05-13,1474.795899053204
1988-06-15,1998-06-12,1345.3286936056568
1988-07-15,1998-07-10,1572.9739013074607
1988-08-15,1998-08-11,1155.796546367834
1988-09-13,1998-09-10,801.2703402481753
1988-10-13,1998-10-09,769.5558870515459
1988-11-14,1998-11-09,1176.2606627099565
1988-12-12,1998-12-09,1312.7235258995472
1989-01-11,1999-01-08,1603.363219292163
1989-02-10,1999-02-05,1412.2954245009457
1989-03-13,1999-03-09,1505.2151392434419
1989-04-11,1999-04-08,1698.75139903455
1989-05-11,1999-05-07,1647.084197393652
1989-06-12,1999-06-07,1554.4892983983361
1989-07-10,1999-07-07,1744.7766064921968
1989-08-09,1999-08-06,1354.4766528573075
1989-09-08,1999-09-03,1512.805418692112
1989-10-09,1999-10-05,1288.7008183235137
1989-11-07,1999-11-04,1450.71756557795
1989-12-07,1999-12-03,1662.354207466654
1990-01-08,2000-01-03,1709.160127337612
1990-02-05,2000-02-02,1487.8788319010255
1990-03-07,2000-03-03,1437.265004682398
1990-04-06,2000-03-31,1692.393175041131
1990-05-07,2000-05-02,1422.7729941535747
1990-06-05,2000-06-01,1374.7338693470506
1990-07-05,2000-06-30,1370.5707337623676
1990-08-06,2000-07-31,1269.7574122466986
1990-09-04,2000-08-30,1444.2736039056126
1990-10-03,2000-09-29,1206.8854777703446
1990-11-02,2000-10-27,1002.7306870188703
1990-12-03,2000-11-28,858.1410627656098
1991-01-02,2000-12-28,809.6201608566671
1991-01-31,2001-01-26,828.4024881789672
1991-03-04,2001-02-26,619.6728219795759
1991-04-01,2001-03-28,417.76400273025797
1991-05-01,2001-04-27,535.2173066223568
1991-05-31,2001-05-25,563.7101372850797
1991-07-01,2001-06-26,450.7279707194316
1991-07-30,2001-07-26,422.86231132257416
1991-08-29,2001-08-24,385.91568602573807
1991-09-30,2001-09-24,182.93326091412035
1991-10-28,2001-10-24,247.27464722797086
1991-11-27,2001-11-23,302.5725166027396
1991-12-27,2001-12-21,282.5219203917617
1992-01-27,2002-01-22,249.01377745278225
1992-02-25,2002-02-21,204.92679597062224
1992-03-26,2002-03-22,256.40313895433115
1992-04-27,2002-04-22,210.54365583512808
1992-05-26,2002-05-22,182.72321995054017
1992-06-24,2002-06-21,107.36187048010079
1992-07-24,2002-07-19,24.682200790334953
1992-08-24,2002-08-20,58.07866425622038
1992-09-22,2002-09-19,10.58069015603256
1992-10-22,2002-10-18,20.581019045838588
1992-11-23,2002-11-18,23.249155464877948
1992-12-21,2002-12-18,15.524319693584612
1993-01-20,2003-01-17,16.663015563539584
1993-02-19,2003-02-14,-9.868175140183727
1993-03-22,2003-03-18,-2.477182177655537
1993-04-20,2003-04-17,4.122681691302506
1993-05-20,2003-05-16,19.902431468690278
1993-06-21,2003-06-16,43.49385854594455
1993-07-19,2003-07-16,33.29061008371111
1993-08-18,2003-08-15,28.570479095467157
1993-09-17,2003-09-12,36.86287775789867
1993-10-18,2003-10-14,45.8377966371655
1993-11-16,2003-11-13,46.49228105059767
1993-12-16,2003-12-12,49.682321011194766
1994-01-17,2004-01-12,68.87584701343954
1994-02-14,2004-02-11,79.05571520172684
1994-03-16,2004-03-12,58.300829472480345
1994-04-15,2004-04-08,61.9461827148075
1994-05-16,2004-05-11,39.80473940929621
1994-06-14,2004-06-10,51.28755218725883
1994-07-14,2004-07-09,38.10308154606618
1994-08-15,2004-08-09,17.50959873521203
1994-09-12,2004-09-08,31.514272596287608
1994-10-12,2004-10-08,29.696691014034364
1994-11-11,2004-11-05,41.37907567086147
1994-12-12,2004-12-07,40.799001616400076
1995-01-10,2005-01-06,39.54583052402975
1995-02-09,2005-02-04,39.78854732209328
1995-03-13,2005-03-07,43.03947610468783
1995-04-10,2005-04-06,25.216878948065833
1995-05-10,2005-05-06,17.44621639475375
1995-06-09,2005-06-03,22.070134529461864
1995-07-10,2005-07-05,21.740215158565686
1995-08-08,2005-08-04,28.5952794718007
1995-09-07,2005-09-02,20.50180521783692
1995-10-09,2005-10-03,20.732271597656325
1995-11-06,2005-11-02,14.581209806227896
1995-12-06,2005-12-02,26.87438843483173
1996-01-05,2005-12-30,20.37810259457956
1996-02-05,2006-01-31,27.545182031005016
1996-03-05,2006-03-02,28.012865450818364
1996-04-04,2006-03-31,28.26023652292732
1996-05-06,2006-05-01,29.472989688164198
1996-06-03,2006-05-31,17.435595685836294
1996-07-03,2006-06-30,15.476798958494767
1996-08-02,2006-07-28,15.883507528095258
1996-09-03,2006-08-29,21.423364538272487
1996-10-01,2006-09-28,29.41982628515713
1996-10-31,2006-10-27,40.29879625521014
1996-12-02,2006-11-27,38.92944156137546
1996-12-30,2006-12-27,52.3627360647391
1997-01-29,2007-01-26,49.206415050089724
1997-02-28,2007-02-23,57.16605425434985
1997-03-31,2007-03-27,48.025692775952685
1997-04-29,2007-04-26,67.41509234602374
1997-05-29,2007-05-25,72.79856967360467
1997-06-30,2007-06-25,64.82482794460353
1997-07-28,2007-07-25,69.9426300027878
1997-08-27,2007-08-24,54.673424675689155
1997-09-26,2007-09-21,67.56268804089858
1997-10-27,2007-10-23,64.74899688058976
1997-11-25,2007-11-21,31.18791112161227
1997-12-26,2007-12-21,48.93638710628
1998-01-26,2008-01-18,4.575950704361779
1998-02-23,2008-02-20,11.63341305023963
1998-03-25,2008-03-20,2.2386220552085914
1998-04-24,2008-04-18,16.093679327472874
1998-05-26,2008-05-20,21.745556102759913
1998-06-23,2008-06-19,3.6903471383325983
1998-07-23,2008-07-18,-14.793809660784957
1998-08-24,2008-08-18,-11.787169173346777
1998-09-21,2008-09-17,-36.345322881679536
1998-10-21,2008-10-17,-70.87258422143717
1998-11-20,2008-11-14,-78.7746125150944
1998-12-21,2008-12-16,-77.39694217877661
1999-01-19,2009-01-15,-81.96206343953645
1999-02-18,2009-02-13,-82.8748040525261
1999-03-22,2009-03-16,-86.69491820362532
1999-04-19,2009-04-15,-80.62822295989642
1999-05-19,2009-05-15,-78.14435930110463
1999-06-18,2009-06-12,-72.62493814352229
1999-07-19,2009-07-14,-75.5875665465434
1999-08-17,2009-08-13,-65.3635812472338
1999-09-16,2009-09-11,-61.60551551804468
1999-10-18,2009-10-12,-57.20928171993278
1999-11-15,2009-11-11,-54.15373859083922
1999-12-15,2009-12-11,-52.640283360309695
2000-01-14,2010-01-08,-46.884795847473264
2000-02-14,2010-02-09,-56.32334101411107
2000-03-14,2010-03-11,-45.19108175263366
2000-04-13,2010-04-09,-37.97931880124619
2000-05-15,2010-05-10,-43.52190471598967
2000-06-12,2010-06-09,-57.54732228889014
2000-07-12,2010-07-09,-54.50136692558244
2000-08-11,2010-08-06,-48.43005018632426
2000-09-11,2010-09-07,-52.13741899113563
2000-10-10,2010-10-07,-42.37992300058393
2000-11-09,2010-11-05,-31.072346513741607
2000-12-11,2010-12-06,-31.20530492094667
2001-01-08,2011-01-05,-21.18954967598354
2001-02-07,2011-02-04,-14.278957315226515
2001-03-09,2011-03-04,-11.939250753132647
2001-04-09,2011-04-05,-9.520604330256074
2001-05-08,2011-05-05,-8.767715926771851
2001-06-07,2011-06-03,-15.542703846877712
2001-07-09,2011-07-01,-7.511893816316278
2001-08-06,2011-08-03,-22.99301177220628
2001-09-05,2011-09-02,-40.89100060252757
2001-10-05,2011-09-30,-47.86347737796453
2001-11-05,2011-11-01,-35.36250210964026
2001-12-04,2011-12-01,-31.93522869994877
2002-01-03,2011-12-30,-30.026884787958473
2002-02-04,2012-01-30,-19.859152701170117
2002-03-04,2012-02-29,-9.467584915582908
2002-04-03,2012-03-30,-0.4636396870540769
2002-05-03,2012-04-27,-1.575565184354582
2002-06-03,2012-05-29,-15.755199075888276
2002-07-02,2012-06-28,-16.60272366365481
2002-08-01,2012-07-27,-5.753242785824023
2002-09-03,2012-08-27,-0.7945931990062339
2002-09-30,2012-09-26,4.065849114959273
2002-10-30,2012-10-26,-1.274528848450809
2002-11-29,2012-11-23,-2.5420998933449415
2002-12-30,2012-12-24,1.1641274958179144
2003-01-28,2013-01-24,15.940925543239178
2003-02-27,2013-02-22,20.273299193774342
2003-03-31,2013-03-25,28.113212021430257
2003-04-28,2013-04-24,33.39804673181519
2003-05-28,2013-05-24,51.258586982069176
2003-06-27,2013-06-21,34.827513950130026
2003-07-28,2013-07-23,61.14561260410988
2003-08-26,2013-08-22,50.5667978728213
2003-09-25,2013-09-20,64.89386917884428
2003-10-27,2013-10-21,74.0830562933492
2003-11-24,2013-11-20,84.59981988596599
2003-12-24,2013-12-20,95.46293695963824
2004-01-23,2014-01-17,101.43699536613352
2004-02-23,2014-02-18,100.89725993833152
2004-03-23,2014-03-20,110.80048598340291
2004-04-22,2014-04-17,107.13034078767036
2004-05-24,2014-05-19,113.47153383056524
2004-06-21,2014-06-18,138.06705522332572
2004-07-21,2014-07-18,145.20982256351954
2004-08-20,2014-08-15,135.63865488424142
2004-09-20,2014-09-16,150.98022916527026
2004-10-19,2014-10-16,101.42321196221302
2004-11-18,2014-11-14,162.72913627979364
2004-12-20,2014-12-15,142.82137076414605
2005-01-18,2015-01-14,148.83453941030257
2005-02-16,2015-02-13,180.02550823421495
2005-03-18,2015-03-13,161.9366263889161
2005-04-18,2015-04-14,177.32157608974663
2005-05-17,2015-05-14,185.90749052922135
2005-06-16,2015-06-12,174.12290659927288
2005-07-18,2015-07-13,174.69027873641997
2005-08-15,2015-08-12,168.39356479458468
2005-09-14,2015-09-11,117.67374446721
2005-10-14,2015-10-09,134.43209286063515
2005-11-14,2015-11-10,157.15574813372874
2005-12-13,2015-12-10,144.74321081207475
2006-01-12,2016-01-08,99.17088945504398
2006-02-13,2016-02-08,76.46501947979654
2006-03-13,2016-03-09,116.62488313357966
2006-04-12,2016-04-08,135.53082254174788
2006-05-12,2016-05-06,138.35907152955255
2006-06-12,2016-06-07,157.3405679441231
2006-07-11,2016-07-07,149.68172389692805
2006-08-10,2016-08-05,180.57133772802632
2006-09-11,2016-09-02,179.07775792293504
2006-10-09,2016-10-05,169.73906033844898
2006-11-08,2016-11-04,142.4120900604309
2006-12-08,2016-12-02,180.84424694786205
2007-01-08,2017-01-03,206.3440268599564
2007-02-06,2017-02-02,215.46992346859827
2007-03-08,2017-03-03,259.2134790058436
2007-04-09,2017-04-03,247.7133582945587
2007-05-07,2017-05-03,260.2012911680434
2007-06-06,2017-06-02,283.02123853141524
2007-07-06,2017-06-30,277.472075191108
2007-08-06,2017-08-01,299.8768853258965
2007-09-04,2017-08-31,298.9333308409084
2007-10-04,2017-09-29,321.9486983906355
2007-11-05,2017-10-30,348.9328938626399
2007-12-03,2017-11-29,376.62886657852084
2008-01-02,2017-12-29,401.992590797804
2008-02-01,2018-01-26,520.8665109055203
2008-03-03,2018-02-27,430.90358773975055
2008-04-01,2018-03-29,367.2906008067829
2008-05-01,2018-04-27,378.67124709658214
2008-06-02,2018-05-25,405.0780574545017
2008-06-30,2018-06-27,388.9388325682713
2008-07-30,2018-07-27,453.9588464409281
2008-08-29,2018-08-24,484.8818438728349
2008-09-29,2018-09-25,509.4749696806389
2008-10-28,2018-10-25,382.06011724449536
2008-11-28,2018-11-23,336.9846243834324
2008-12-29,2018-12-24,199.5790533907483
2009-01-26,2019-01-23,311.87761567290596
2009-02-25,2019-02-22,378.40511886699386
2009-03-27,2019-03-22,355.2338372444519
2009-04-27,2019-04-23,402.2464176603213
2009-05-26,2019-05-23,330.016166552189
2009-06-25,2019-06-21,377.61734885624367
2009-07-27,2019-07-22,378.2646424176493
2009-08-24,2019-08-21,333.8988231511961
2009-09-23,2019-09-20,351.3040617095327
2009-10-23,2019-10-18,336.7859729867381
2009-11-23,2019-11-19,386.679601680748
2009-12-22,2019-12-19,417.1521372088228
2010-01-21,2020-01-17,469.03471389672495
2010-02-22,2020-02-14,481.5329818752531
2010-03-22,2020-03-18,65.35128128391777
2010-04-21,2020-04-17,159.02560482824518
2010-05-21,2020-05-15,150.25021847872654
2010-06-21,2020-06-16,210.29753016538382
2010-07-20,2020-07-16,226.90491136505716
2010-08-19,2020-08-14,268.5067148076963
2010-09-20,2020-09-14,256.9956612067353
2010-10-18,2020-10-14,278.5635583468671
2010-11-17,2020-11-13,298.11540602771134
2010-12-17,2020-12-11,313.9664074484163
2011-01-18,2021-01-12,352.35473043638024
2011-02-15,2021-02-11,383.2286141556049
2011-03-17,2021-03-12,382.72603640497255
2011-04-18,2021-04-12,442.49126948304536
2011-05-16,2021-05-12,406.7711817247875
2011-06-15,2021-06-11,469.3866022809846
2011-07-15,2021-07-09,506.78103626995136
2011-08-15,2021-08-10,525.6130523108546
2011-09-13,2021-09-09,533.7947970362591
2011-10-13,2021-10-08,466.00671904563205
2011-11-14,2021-11-08,571.802834275229
2011-12-12,2021-12-08,549.6516989444759
2012-01-11,2022-01-07,516.6671683471777
2012-02-10,2022-02-04,429.4514070040034
2012-03-12,2022-03-08,305.8130341301509
2012-04-10,2022-04-07,394.62232002834315
2012-05-10,2022-05-06,264.55984534891786
2012-06-11,2022-06-06,247.7705515746106
2012-07-09,2022-07-06,169.15871128006015
2012-08-08,2022-08-05,224.70982395437304
2012-09-07,2022-09-02,165.84971790721474
2012-10-08,2022-10-04,129.77111035858871
2012-11-06,2022-11-03,108.82856792106716
2012-12-06,2022-12-02,163.06429622441232
2013-01-07,2022-12-30,114.19645371539808
2013-02-04,2023-02-01,155.4904669411173
2013-03-06,2023-03-03,135.0050444293782
2013-04-05,2023-03-31,140.55297113604536
2013-05-06,2023-05-02,134.96687735904612
2013-06-04,2023-06-01,147.11743861717858
2013-07-05,2023-06-30,184.56474770096594
2013-08-05,2023-07-31,205.3370569902342
2013-09-03,2023-08-30,184.56099885390728
2013-10-02,2023-09-29,138.08902225420226
2013-11-01,2023-10-27,106.02246377172177
2013-12-02,2023-11-28,173.28868896893314
2013-12-31,2023-12-28,213.64160682546068
2014-01-30,2024-01-26,230.14823505029835
2014-03-03,2024-02-26,255.0492159612503
2014-03-31,2024-03-27,290.3883752146912
2014-04-30,2024-04-26,251.24902751191937
2014-05-30,2024-05-24,287.7518935308131
2014-06-30,2024-06-25,317.70371223085937
2014-07-29,2024-07-25,294.47075579782927
2014-08-28,2024-08-23,336.5925936287352
2014-09-29,2024-09-23,348.1806479933325
2014-10-27,2024-10-23,358.90378423355554
2014-11-26,2024-11-22,390.25118089968623
2014-12-26,2024-12-20,372.0667976666122
2015-01-26,2025-01-21,392.10036450604366
