First Investment Day,Last Investment Day,Return (%)
1958-02-24,1968-02-20,35.37008609088284
1958-03-25,1968-03-21,30.02122064519124
1958-04-24,1968-04-19,40.02766807718442
1958-05-26,1968-05-20,39.85716753114784
1958-06-23,1968-06-18,43.91640522681664
1958-07-23,1968-07-19,43.52608854801731
1958-08-22,1968-08-16,40.055105943294286
1958-09-22,1968-09-17,43.1019776287376
1958-10-21,1968-10-17,45.68604385373106
1958-11-20,1968-11-15,47.25582667734762
1958-12-22,1968-12-16,48.21668506145546
1959-01-19,1969-01-15,39.870768762791876
1959-02-18,1969-02-14,41.930181958090486
1959-03-20,1969-03-14,33.56000539035918
1959-04-20,1969-04-15,37.645981747038064
1959-05-19,1969-05-15,42.826520403506876
1959-06-18,1969-06-13,32.543910300213625
1959-07-20,1969-07-14,26.463611905427847
1959-08-17,1969-08-13,23.541167278725784
1959-09-16,1969-09-12,24.996522395259078
1959-10-16,1969-10-10,23.702881923362558
1959-11-16,1969-11-11,29.116320788232645
1959-12-15,1969-12-11,18.643708140801667
1960-01-14,1970-01-09,20.665388123768455
1960-02-15,1970-02-09,13.252245231081819
1960-03-14,1970-03-11,14.96812262840207
1960-04-13,1970-04-10,13.831591169242754
1960-05-13,1970-05-08,2.093761506958972
1960-06-13,1970-06-09,-2.3767332854979393
1960-07-12,1970-07-09,-5.381490112080819
1960-08-11,1970-08-07,-1.589158107653629
1960-09-12,1970-09-04,5.137195177709747
1960-10-10,1970-10-07,9.83408611704773
1960-11-09,1970-11-06,5.9740349629314435
1960-12-09,1970-12-04,12.045160441779714
1961-01-09,1971-01-05,14.441240662058746
1961-02-07,1971-02-04,19.925636906067457
1961-03-09,1971-03-05,22.345182399886315
1961-04-10,1971-04-05,24.10784839441494
1961-05-08,1971-05-05,27.306206079114975
1961-06-07,1971-06-04,23.856522093467593
1961-07-07,1971-07-02,21.55744785761524
1961-08-07,1971-08-03,14.758483796120256
1961-09-05,1971-09-02,20.18231914070274
1961-10-05,1971-10-01,19.351880432034847
1961-11-06,1971-11-01,11.630843368886175
1961-12-04,1971-12-01,14.502844515021904
1962-01-03,1971-12-31,22.317461503493572
1962-02-02,1972-01-28,24.421174892195207
1962-03-05,1972-02-29,26.885096474342923
1962-04-03,1972-03-30,27.201829380575056
1962-05-03,1972-04-28,27.273341281981477
1962-06-04,1972-05-26,30.34320093435552
1962-07-02,1972-06-28,25.311547944289337
1962-08-01,1972-07-28,24.963637952065756
1962-08-31,1972-08-25,28.53503355465252
1962-10-01,1972-09-26,24.36523449960141
1962-10-30,1972-10-26,27.413331695691152
1962-11-29,1972-11-24,33.62482143629787
1962-12-31,1972-12-22,31.23727718921706
1963-01-28,1973-01-24,31.455661954658158
1963-02-27,1973-02-23,26.86658234998983
1963-03-29,1973-03-23,21.44221990981654
1963-04-29,1973-04-24,22.085153263576608
1963-05-28,1973-05-24,18.476492400017317
1963-06-27,1973-06-22,14.301409665851047
1963-07-29,1973-07-23,18.092542683318754
1963-08-26,1973-08-22,9.93553148872926
1963-09-25,1973-09-21,16.841415373732673
1963-10-25,1973-10-19,19.694622686492753
1963-11-26,1973-11-20,6.818482931602397
1963-12-24,1973-12-20,2.1167490341957107
1964-01-23,1974-01-18,2.9258712985352036
1964-02-24,1974-02-15,-0.8159639373375398
1964-03-23,1974-03-20,4.674640476095741
1964-04-22,1974-04-19,0.4105562226665246
1964-05-22,1974-05-17,-5.644549958294996
1964-06-22,1974-06-18,-4.415562161932511
1964-07-21,1974-07-18,-10.535926974321612
1964-08-20,1974-08-16,-19.140872297549826
1964-09-21,1974-09-16,-29.10129123117485
1964-10-19,1974-10-16,-24.52945977628682
1964-11-18,1974-11-15,-22.737729257430455
1964-12-18,1974-12-13,-27.772859962450884
1965-01-18,1975-01-14,-22.686063510667363
1965-02-16,1975-02-13,-12.519453515071458
1965-03-18,1975-03-14,-8.439860568394565
1965-04-19,1975-04-14,-7.511630027121709
1965-05-17,1975-05-14,-0.30383541597945646
1965-06-16,1975-06-13,-2.187278258977679
1965-07-16,1975-07-11,2.1797731386729033
1965-08-16,1975-08-12,-5.995236280176741
1965-09-14,1975-09-11,-9.9588879197843
1965-10-14,1975-10-10,-4.774168645832121
1965-11-15,1975-11-10,-3.529259617160173
1965-12-13,1975-12-10,-4.875692907643805
1966-01-12,1976-01-09,2.5432548324524085
1966-02-11,1976-02-06,7.331082142662367
1966-03-14,1976-03-09,8.507923835338854
1966-04-12,1976-04-08,9.113627017780082
1966-05-12,1976-05-07,9.72380199010522
1966-06-13,1976-06-07,6.086681222799448
1966-07-11,1976-07-07,11.498839069238235
1966-08-10,1976-08-06,11.296236584396754
1966-09-09,1976-09-03,11.65481891963701
1966-10-10,1976-10-05,10.21572444472428
1966-11-09,1976-11-04,9.018212343639526
1966-12-08,1976-12-03,9.150387338487151
1967-01-09,1977-01-03,13.370468840249345
1967-02-06,1977-02-02,8.249236755456486
1967-03-08,1977-03-04,6.887644227626488
1967-04-07,1977-04-01,4.682142507490395
1967-05-08,1977-05-03,4.818471464949314
1967-06-06,1977-06-02,1.9621938771107117
1967-07-06,1977-07-01,5.409085172901045
1967-08-07,1977-08-01,4.304635361607377
1967-09-05,1977-08-31,1.8317546715008273
1967-10-04,1977-09-30,1.5551471360202869
1967-11-03,1977-10-28,-2.563047460616372
1967-12-04,1977-11-29,-0.5231489640195075
1968-01-02,1977-12-29,-0.10922517584748069
1968-02-01,1978-01-27,-6.782129701432268
1968-03-04,1978-02-27,-7.652958492183249
1968-04-01,1978-03-29,-5.624571020873206
1968-05-01,1978-04-28,1.9849106453604992
1968-05-31,1978-05-26,1.6922883420262405
1968-07-01,1978-06-27,0.06037247144583186
1968-07-30,1978-07-27,4.8768102173109416
1968-08-29,1978-08-25,10.485278189402289
1968-09-30,1978-09-25,7.215138812288606
1968-10-28,1978-10-25,2.4158937660894564
1968-11-27,1978-11-24,0.8381028484823181
1968-12-27,1978-12-22,1.4973310578195895
1969-01-27,1979-01-23,6.096078589150907
1969-02-25,1979-02-22,3.7610163585411875
1969-03-27,1979-03-23,7.1982121650699575
1969-04-28,1979-04-23,7.163257844328211
1969-05-26,1979-05-23,5.387032463947427
1969-06-25,1979-06-22,8.381277614395033
1969-07-25,1979-07-20,7.529159468700737
1969-08-25,1979-08-21,14.88823625430805
1969-09-23,1979-09-20,16.463139203538823
1969-10-23,1979-10-19,6.922576331220174
1969-11-24,1979-11-19,9.683510041997563
1969-12-22,1979-12-19,13.775086535865222
1970-01-21,1980-01-18,16.6809810020681
1970-02-20,1980-02-15,20.979581661120317
1970-03-23,1980-03-18,8.941175751860724
1970-04-21,1980-04-17,5.657555437863101
1970-05-21,1980-05-16,12.187057467012613
1970-06-22,1980-06-16,20.876809151841837
1970-07-20,1980-07-16,24.048482494539893
1970-08-19,1980-08-15,29.88600891700115
